search_id,timestamp,site_id,user_country_id,user_hist_stars,user_hist_paid,listing_country_id,listing_id,listing_stars,listing_review_score,is_brand,location_score1,location_score2,log_historical_price,listing_position,price_usd,has_promotion,destination_id,length_of_stay,booking_window,num_adults,num_kids,num_rooms,stay_on_saturday,log_click_proportion,distance_to_dest,random_sort,competitor1_rate,competitor1_has_availability,competitor1_price_percent_diff,competitor2_rate,competitor2_has_availability,competitor2_price_percent_diff,competitor3_rate,competitor3_has_availability,competitor3_price_percent_diff,competitor4_rate,competitor4_has_availability,competitor4_price_percent_diff,competitor5_rate,competitor5_has_availability,competitor5_price_percent_diff,competitor6_rate,competitor6_has_availability,competitor6_price_percent_diff,competitor7_rate,competitor7_has_availability,competitor7_price_percent_diff,competitor8_rate,competitor8_has_availability,competitor8_price_percent_diff,clicked,booking_value,booked
248983,26/05/2013 08:09,5,219,,,219,67792,4,4.5,1,2.77,0.0643,5.41,1,199,0,23435,1,8,2,0,1,0,,147.3,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
584988,01/12/2012 19:06,5,219,,,219,111090,3,4,1,1.61,0.0108,4.91,35,99,0,26086,1,56,2,2,1,1,,29,0,,,,0,0,,,,,,,,0,0,,,,,,,,,,,0,,0
108993,23/01/2013 20:27,5,219,,,219,138628,2,3.5,1,0,0.0638,4.56,27,74,0,8721,2,16,2,0,1,1,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,,0,,0
141972,24/03/2013 12:39,15,55,,,55,44017,4,4,1,3.76,,4.79,8,115.75,0,3513,2,26,2,0,1,1,,,0,,,,,,,,,,,,,0,0,,0,0,,1,0,7,,,,0,,0
125042,17/05/2013 14:18,5,219,,,219,100969,4,4.5,0,1.39,,4.99,12,142,1,8725,2,0,2,1,1,1,,126.39,0,,,,1,0,25,0,0,,,,,,,,,,,,,,0,0,,0,,0
469806,17/11/2012 07:34,14,100,,,100,25831,4,4.5,0,4.42,0.0271,5.81,13,148.82,1,6792,1,13,2,0,1,1,,,0,,,,1,0,33,,,,,,,1,0,33,,,,,,,1,0,33,0,,0
33912,26/11/2012 12:09,24,216,3.71,121.8,92,111214,3,0,0,2.64,0.0213,4.78,7,73.33,1,27347,1,6,1,0,1,0,,,0,,,,,,,,,,0,0,15,,1,,,,,,,,,-1,,0,,0
603608,11/04/2013 11:55,19,158,,,158,91380,4,3.5,0,4.2,0.0356,4.8,13,77.38,1,18757,4,46,2,0,1,0,,254.25,1,,,,1,0,24,0,0,,0,0,,0,0,,,,,,,,,,,0,,0
125340,22/02/2013 09:43,5,219,,,219,119296,3,5,1,0.69,0.0196,4.98,15,139,0,21177,1,48,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
447823,03/11/2012 09:37,5,219,,,219,123268,2,3.5,1,2.83,0.0802,4.68,38,79,0,26531,2,13,2,0,1,1,,100.44,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
296012,02/03/2013 11:44,5,219,4,178.48,215,42291,4,4,1,5.09,0.1694,5.27,3,215,0,7363,1,73,2,1,1,0,,4376.24,0,,,,,,,,,,,,,,,,,,,,,,,,,1,195.34,1
561145,24/04/2013 00:40,5,219,,,219,96854,3,3.5,1,1.39,,4.45,25,67,0,5973,1,81,2,0,1,0,-18.4096,106.27,1,,,,0,0,,-1,0,2,,,,,,,,,,,,,0,0,,0,,0
62972,20/02/2013 18:49,15,55,,,109,127629,3,4.5,0,5,0.5816,5.18,12,135.59,0,21531,3,75,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
551070,24/03/2013 23:16,32,220,,,219,100122,5,4,1,3.83,0.5143,5.85,6,341.51,1,13013,6,86,2,1,1,0,,9945.43,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
128831,17/05/2013 07:29,5,219,,,219,24168,3,3.5,0,4.9,0.4329,5.27,9,90,1,4045,1,9,2,0,1,0,,0.51,0,,,,,1,,1,0,33,,,,,,,,,,,,,,1,,0,,0
374270,29/05/2013 14:21,24,216,,,93,79260,5,4,1,4.11,0.119,5.27,12,196.37,0,10212,3,36,1,0,1,1,,,0,,,,,,,,,,,,,1,0,25,1,0,25,,,,,,,0,,0
207917,06/01/2013 19:46,5,219,,,219,133869,2,4,1,2.64,0.1896,5.11,2,179,0,1639,1,111,2,0,1,1,,186.83,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
583334,16/11/2012 07:26,5,219,,,219,48375,4,3.5,0,3.26,0.134,5.16,6,100,0,26067,1,21,2,0,1,1,,,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,,,,0,,0
226095,27/11/2012 06:18,5,219,,,219,84276,4,4.5,1,3.4,0.3628,5.37,2,220,0,15534,2,3,2,0,1,1,,590.93,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
92579,20/03/2013 09:56,5,219,,,219,72467,3,4.5,1,2.64,,5.51,3,194,0,12150,4,67,2,2,1,0,-13.0379,680.37,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
128173,23/01/2013 20:28,32,220,,,99,48067,3,4,1,5.03,0.6745,5.11,19,112.94,0,8127,6,16,2,0,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
377486,20/11/2012 04:29,18,103,3.64,261.3,220,67649,3,3,0,4.49,0.0253,4.66,9,255.06,0,20905,1,1,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
393924,22/06/2013 14:21,24,216,,,216,37215,3,4,0,3.93,0.0103,0,2,30.95,0,28172,2,0,1,0,1,1,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,0,,0
103869,10/04/2013 16:40,5,219,,,100,138809,2,0,0,3.43,,4.62,27,88,0,18948,1,69,2,0,1,0,,1720.1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
123231,18/11/2012 17:10,5,219,,,219,68833,2,3.5,1,3.5,0.0799,5,29,55,0,26067,2,36,2,0,1,0,,153.79,0,,,,0,0,,0,0,,,,,-1,0,10,,,,,,,,,,0,,0
320270,16/05/2013 06:38,5,219,,,219,78979,3,3.5,1,2.48,0.0497,5.01,13,95,0,9088,2,9,1,0,1,1,,967.85,0,,,,-1,0,19,-1,0,19,,,,0,0,,,,,,,,-1,0,21,0,,0
545217,09/04/2013 10:15,14,100,,,219,129520,2,2.5,0,0.69,0.0112,4.29,2,44.27,1,25733,1,1,2,0,1,0,,262.62,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26763,30/05/2013 15:15,5,219,,,219,9522,3,4,1,4.66,0.3897,5.6,30,213,1,15208,3,21,2,2,1,1,,3347.71,0,,,,0,0,,,,,,,,0,0,,,,,,,,0,0,,0,,0
229622,16/05/2013 19:45,5,219,,,219,45344,2,3,1,2.08,0.4422,5.72,4,50,1,22618,1,1,1,1,1,1,,90.47,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,,0,,0
404653,16/12/2012 10:53,5,219,,,219,97574,2,2.5,1,3.91,0.1258,5.01,10,71,1,27770,4,22,2,0,1,0,,2579.75,0,,,,0,1,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
75503,07/04/2013 21:40,5,219,,,219,42364,2,4,1,2.48,0.0697,4.15,12,70,0,13104,1,68,2,2,1,1,,2044.34,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
578610,12/01/2013 15:57,5,219,,,219,115731,3,4,1,4.42,0.1973,4.89,32,88,0,11323,2,62,2,0,1,1,,77.3,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
475959,01/01/2013 14:07,5,219,,,219,22523,3,4,1,2.4,0.0517,4.53,32,85,0,7258,1,9,2,0,1,1,,940.94,1,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
355397,12/03/2013 08:26,5,219,,,219,111330,2,5,1,1.1,,4.81,15,110,0,17235,1,35,2,0,1,0,,198.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
180878,25/04/2013 12:25,5,219,,,219,76743,2,4,0,2.83,,4.73,29,109,0,28267,2,15,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
78379,10/02/2013 17:04,14,100,,,219,81937,3,4.5,0,1.1,0.0274,4.9,35,88.82,0,23452,1,6,2,1,1,1,,284.53,0,,,,0,0,,0,0,,,,,-1,0,66,,,,,,,0,0,,0,,0
42716,25/02/2013 08:01,15,55,,,55,123321,3,3,1,0,0.2213,4.42,6,78.86,0,24809,2,18,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
115133,07/11/2012 12:36,24,216,,,117,99258,4,0,0,1.1,,4.67,30,78.03,0,11399,1,59,1,0,1,1,,,0,,,,1,0,118,1,0,118,0,0,,,,,,,,,,,,,,0,,0
46992,22/01/2013 13:01,5,219,,,219,38443,3,4,1,2.4,,4.66,16,64,1,8725,2,1,2,0,1,0,,12.02,0,,,,-1,0,10,-1,0,10,,,,,,,,,,,,,-1,0,10,0,,0
355501,10/04/2013 11:57,14,100,,,100,44713,2,0,0,3.66,,4.62,26,93.67,0,20438,7,26,2,0,1,0,,803.14,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
372484,08/01/2013 11:41,15,55,,,132,32014,3,4,1,2.08,0.3429,4.88,1,102.76,0,15711,1,7,1,0,1,0,,,0,,,,,,,,,,,,,0,0,,1,0,11,,,,,,,0,,0
226239,12/12/2012 20:44,32,220,,,219,10746,5,4.5,1,5.86,0.6817,6.21,32,270.18,1,24700,7,52,2,0,1,0,,10368.88,0,,,,0,0,,1,0,11,,1,,0,0,,,,,,,,0,0,,0,,0
322293,05/03/2013 22:53,5,219,,,31,73704,0,4,0,5.43,0.4136,4.82,12,97,0,28197,3,29,1,1,1,0,,5155.12,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
545882,23/12/2012 11:44,32,220,,,219,97451,3,4,1,2.4,,5.18,29,128.91,0,12566,1,74,3,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
393100,27/12/2012 12:04,5,219,,,219,47748,3,4,1,0.69,,4.78,21,124,0,25882,1,3,2,0,1,0,,214.02,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
218814,09/05/2013 11:42,5,219,,,219,124644,3,4.5,1,2.4,0.2752,4.62,3,107,0,6653,4,30,2,0,1,1,,682.44,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,1,500.31,1
265280,04/06/2013 15:10,5,219,2.35,79.71,219,27470,3,4.5,1,1.1,0.0723,0,4,143,0,14337,7,5,1,0,1,0,,933.31,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
186826,27/02/2013 17:41,5,219,,,219,115779,4,4,1,3.04,0.0079,5.49,21,232,1,3073,6,103,1,1,2,0,,309.34,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
143545,18/12/2012 16:35,5,219,,,219,65987,3,4,1,4.26,0.3122,5.22,2,119,0,9412,1,12,2,3,1,0,,538.8,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
297063,27/03/2013 19:53,5,219,,,219,29818,3,4.5,1,2.83,0.0946,5,3,110,0,16048,2,2,2,0,1,1,,389.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
60951,20/05/2013 13:40,5,219,,,219,110229,3,3.5,1,3.14,,4.71,6,103,0,8178,1,6,2,0,1,0,,131.45,1,,,,,,,,-1,,,,,,,,,,,,,,,,,0,,0
199805,29/06/2013 09:54,5,219,,,219,28269,0,3.5,1,1.1,0.1181,0,3,117,0,2610,2,11,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
454055,10/04/2013 06:09,5,219,,,219,57690,2,3,1,2.83,0.1108,4.83,4,84,0,11846,1,21,1,0,1,0,,335.26,0,,,,0,0,,0,0,,,,,1,0,17,,,,,,,0,0,,0,,0
11478,09/11/2012 16:59,5,98,,,98,105992,4,4,0,4.11,0.0884,4.4,28,85,0,4862,1,7,2,0,1,1,,,1,,,,-1,0,27,,1,,-1,0,27,-1,0,27,,,,,,,,,,0,,0
529895,22/11/2012 05:59,5,219,,,219,54818,3,3.5,1,3.5,0.0022,5.47,34,108,0,18774,1,69,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
206990,15/02/2013 00:20,5,137,,,219,23212,4,4.5,1,5.83,0.1755,6.12,13,459,1,4562,8,213,2,2,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
597366,18/03/2013 20:12,5,219,,,219,23862,3,4.5,0,3.53,0.0343,4.83,25,99,1,14109,1,1,2,0,1,0,,75.53,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
380823,12/12/2012 00:17,5,219,,,129,96646,4,3.5,1,1.39,,5.11,22,84,1,28398,1,80,2,0,1,1,,5984.87,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
425783,30/01/2013 05:32,5,219,,,53,44341,5,5,0,1.1,,5.94,21,244,0,13791,1,30,2,1,1,1,,8627.53,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
91629,27/05/2013 13:42,24,216,,,39,65855,4,4,0,4.43,0.1482,5.49,4,378.6,1,15122,4,115,2,0,1,1,,,0,,,,0,0,,1,0,28,0,0,,0,1,,,,,,,,,,,0,,0
293432,23/02/2013 04:02,5,55,,,55,72120,3,3.5,0,4.25,0.0981,4.94,13,76,0,10475,3,44,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
85341,31/01/2013 19:33,14,100,,,117,88683,4,4,0,4.57,0.2454,4.24,28,48.13,1,25313,3,3,2,0,1,0,,5616.91,1,,,,1,0,21,,1,,,,,-1,0,14,,,,,,,-1,0,15,0,,0
479860,08/03/2013 07:44,15,55,,,31,31443,3,4,0,6.42,0.1195,5.46,32,168.66,0,7573,2,286,4,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
473973,20/06/2013 18:18,16,31,,,55,885,4,3.5,0,5.67,0.0447,0,33,1024.59,0,10979,1,6,1,1,1,0,,1192.85,0,,,,,,,,,,,,,,1,,,,,,,,,1,,0,,0
22182,05/11/2012 08:51,5,23,,,219,121062,3,5,1,0.69,0.0528,4.89,3,108,0,14643,10,12,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
390042,28/01/2013 13:07,32,220,,,220,4948,4,4.5,1,1.61,,4.89,22,125.01,0,11824,2,9,2,0,1,0,,457.77,0,,,,,,,,,,-1,0,4,-1,0,4,,,,,,,,,,0,,0
5232,24/04/2013 14:07,5,60,,,215,44643,3,3,0,0.69,0.0005,4.76,29,67,0,2303,4,4,2,0,1,0,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,0,,0
596959,19/02/2013 09:40,5,219,,,219,131344,5,5,1,4.58,0.1824,6.21,25,395,0,8114,1,51,2,0,1,1,,93.33,0,,,,,1,,1,0,13,,,,0,0,,,,,,,,0,0,,0,,0
573823,21/04/2013 20:43,18,91,,,99,52058,4,4,1,5,0.1412,5.41,17,144.89,0,7961,2,18,2,1,1,1,,,0,1,0,7,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,0
241595,02/03/2013 13:54,5,219,,,219,102667,3,4.5,0,1.1,0.1159,5.16,4,149,0,5903,1,0,2,0,1,1,,50.14,0,,,,,,,,1,,,,,,,,,,,,,,,1,,0,,0
60645,01/05/2013 13:24,5,219,,,219,37937,2,5,1,1.1,0.0114,4.71,16,95,0,18578,3,53,2,0,1,0,,148.75,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
342637,22/04/2013 17:06,5,219,,,219,139388,2,4,1,1.61,0.0288,5.22,18,200,0,23129,1,12,2,0,1,1,-25.8021,,0,,,,0,0,20,,,,0,0,19,,1,,,,,,,,0,0,19,0,,0
259004,14/01/2013 20:54,32,220,,,55,47610,3,3.5,0,5.27,0.3535,5.11,24,112.02,1,25801,2,63,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
539497,08/03/2013 06:40,5,219,,,219,60860,3,3,0,2.3,0.0745,4.4,26,399,0,7246,1,15,2,0,1,1,,189.75,0,,,,,,,,1,,,,,,,,,,,,,,,,,0,,0
386498,19/11/2012 18:14,13,81,,,39,59797,3,3,0,3.74,,4.6,7,54.18,0,3465,1,1,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
555674,30/12/2012 18:05,5,219,2.29,72.38,219,102683,3,4.5,1,0,0.0028,5.21,26,152,0,67,3,9,1,0,1,0,,2194.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
569407,07/04/2013 22:17,5,219,,,219,15327,4,4,0,0.69,0.0306,4.95,7,120,0,22723,2,158,2,0,1,1,,732.56,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
438578,22/01/2013 18:57,5,219,,,31,237,4,4,0,6.5,0.2713,5.62,13,108,1,23495,2,2,2,0,1,1,,5088.96,1,,,,,,,,,,,,,0,0,,0,0,,,1,,,,,0,,0
133690,24/06/2013 19:34,14,100,,,219,62148,3,4.5,1,1.79,0.0598,0,2,95.23,0,2346,1,3,2,0,1,1,,253.8,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,,1,116.65,1
182273,29/03/2013 22:08,5,219,,,225,327,4,4.5,0,3.66,0.0385,5.36,12,177,0,11308,2,16,3,1,1,0,,6478.08,0,,,,0,0,,0,0,,1,0,4,0,0,,,,,,,,,,,0,,0
56369,05/06/2013 15:59,19,158,,,158,132597,3,0,0,2.71,0.044,0,7,65.13,0,5043,1,10,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
26526,09/03/2013 09:08,5,219,,,219,95884,3,3.5,1,1.39,,5.05,14,109,0,8805,1,0,1,0,1,1,,263.6,0,,,,0,0,,0,0,,,,,0,0,3,,,,,,,0,0,,0,,0
486745,16/05/2013 05:31,5,219,,,219,120144,4,4,1,3.47,0.3947,5.18,4,149,0,4041,1,3,2,0,1,0,,72.6,0,,,,,,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
454247,02/02/2013 10:48,5,219,,,219,9812,3,3.5,1,2.89,0.0586,4.75,16,89,1,13539,2,9,2,2,1,0,,2556.64,0,,,,0,0,72,,,,,,,0,0,72,,,,,,,,,,0,,0
538793,01/12/2012 11:33,5,219,,,219,50450,3,3.5,1,0,0.001,4.41,14,83,0,4182,5,124,2,0,1,0,,420.96,0,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,0
227206,04/03/2013 14:51,5,219,,,219,104517,4,4,1,4.16,0.2534,5.29,19,146,1,8192,1,83,1,0,1,0,,2085.34,1,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
489037,08/05/2013 13:08,5,219,,,219,560,3,4.5,1,0,0.0022,5.89,8,363,0,17713,2,24,2,0,1,1,,65.32,0,,,,0,0,,0,1,,,,,,,,,,,,,,0,0,,0,,0
226526,25/01/2013 14:44,15,55,,,55,49612,3,4,0,5.13,0.1548,4.98,25,60.04,0,20334,1,2,2,0,1,0,,,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
285392,15/01/2013 04:55,5,219,,,219,10582,4,4.5,1,3.78,,5.91,14,249,0,1154,1,9,1,0,1,1,,41.37,1,,,,-1,0,26,-1,0,26,,,,0,0,26,,,,,,,-1,0,26,0,,0
195099,09/06/2013 18:21,14,100,,,100,45462,4,4,1,3.97,0.0955,0,3,204.96,0,13927,4,35,2,0,1,0,,136.6,1,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
112936,23/12/2012 23:11,14,100,,,100,38398,3,2.5,0,3.47,0.098,5.14,26,76.52,0,20216,2,26,2,0,1,1,,185.6,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
56172,03/01/2013 16:56,5,219,,,219,53094,3,4.5,0,2.08,0.002,5.22,4,179,0,4335,1,16,2,0,1,1,,83.41,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
482048,01/05/2013 10:57,5,219,,,219,80709,3,3.5,0,5.16,,5.37,29,277,1,13430,2,58,2,0,1,1,,41.8,1,,,,0,0,,0,0,,,,,0,0,9,,,,,,,0,0,9,0,,0
566577,20/02/2013 08:19,5,219,,,219,129374,3,4,1,1.95,0.0171,4.83,12,80,0,27669,2,30,4,0,2,1,,161.88,0,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,0
320739,04/04/2013 07:58,5,219,,,219,73868,3,5,1,0,,4.96,1,116,0,23090,3,268,9,2,4,1,,549.78,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
270762,11/12/2012 16:44,5,219,,,219,49953,2,4.5,1,0.69,0.0348,4.45,21,65,0,16974,1,15,4,0,2,0,,1096.51,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
447654,08/01/2013 06:56,5,219,2.82,100.83,219,38693,3,4,1,0.69,,4.69,20,78,1,7583,1,0,2,0,1,0,,216.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
575919,25/05/2013 17:49,5,219,,,219,85065,4,4,1,4.58,0.1415,5.51,24,234,1,18774,4,31,1,3,1,0,,597.59,0,,,,0,0,,,1,,,,,0,0,,,,,,,,,,,0,,0
83216,20/03/2013 16:22,15,70,,,215,67666,2,4,0,5.08,,4.66,27,72.47,0,3703,1,3,2,0,1,1,,,0,,,,,,,,,,,,,,-1,,,,,,,,,,,0,,0
336179,26/01/2013 11:37,5,219,,,219,7880,4,4.5,1,5.88,0.6749,6.21,3,170,0,24700,1,12,4,1,1,1,,2460.62,0,,,,,,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
311912,14/06/2013 13:18,5,219,,,219,114777,4,4.5,1,4.81,0.2684,0,21,244,0,15208,4,73,2,0,1,0,,3894,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
10430,30/11/2012 23:11,19,158,,,219,85358,3,3.5,1,2.2,0.0579,4.69,4,127.98,0,13263,1,5,1,0,1,0,,8422.54,0,,,,-1,0,12,-1,0,12,,,,-1,0,12,,,,,,,-1,0,12,0,,0
533001,01/02/2013 20:28,18,114,,,138,20110,3,4,1,3.76,0.0866,5.52,4,184.12,1,26389,4,222,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
353559,15/06/2013 12:29,5,219,,,219,62432,3,4.5,1,3.09,0.196,0,35,87,0,16823,1,3,1,0,1,0,,72.43,0,,,,0,0,14,0,1,14,,,,0,0,14,,,,,,,0,0,14,0,,0
185367,07/02/2013 20:16,5,219,3.5,160.69,13,85988,2,4,0,4.17,0.3214,4.4,10,64,0,24333,4,84,1,0,1,1,,4652.66,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
479673,11/04/2013 13:41,5,219,,,100,121368,4,4,1,2.08,0.0744,5.87,2,333,1,21087,2,116,1,0,1,0,,1843.49,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
83670,08/01/2013 16:55,5,219,,,219,103641,3,4,1,3.09,0.4604,5.09,8,137,0,9950,1,11,2,0,1,1,-9.7956,87.24,0,,,,,,,,,,,,,1,0,14,,,,,,,0,0,,0,,0
388639,28/01/2013 05:32,14,100,,,100,34864,3,4,1,1.1,0.0206,5.54,16,153.04,0,14101,2,8,2,0,1,0,,2.48,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
5265,22/02/2013 11:31,5,219,,,219,122231,3,3.5,0,3.14,0.0126,5.48,14,283,0,27730,4,69,8,0,2,1,,1363.71,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
309036,24/12/2012 00:10,5,219,,,219,59781,5,4.5,1,4.32,0.2581,5.8,4,154,1,8192,2,2,2,1,1,0,,218.74,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
600608,06/02/2013 16:01,12,99,,,99,91820,4,4,1,3.26,0.4319,5.08,9,173.11,0,18368,2,9,2,0,1,1,,,0,,,,,,,,,,,,,0,0,,0,0,,0,0,,,,,0,,0
371279,05/06/2013 14:01,11,103,3.85,236.4,220,112147,0,0,1,1.95,0.3895,0,4,163.41,0,17306,1,83,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
451500,31/05/2013 11:47,15,55,,,219,90845,4,4,1,4.16,0.2573,4.94,2,45.6,1,8192,3,54,1,0,1,0,,,1,,,,0,0,,1,0,14,,,,,1,,,,,,,,,,,0,,0
485069,30/11/2012 08:29,5,219,,,219,95166,3,4,1,2.71,0.0811,4.71,3,87,0,25964,2,0,1,0,1,1,,1754.24,0,,,,0,0,,0,0,4,,,,,,,,,,,,,0,0,5,0,,0
313632,18/04/2013 05:49,5,127,,,219,29426,2,3,1,1.79,0.0201,4.63,1,55,0,20459,1,0,1,0,1,1,,,0,,,,1,1,12,1,0,12,,,,,,,,,,,,,,,,0,,0
572977,08/03/2013 16:48,5,219,,,219,33339,2,3,1,1.79,,4.79,34,89,0,17248,1,1,1,0,1,1,,10.86,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,,0,,0
243888,10/11/2012 12:05,5,219,,,219,98772,3,4.5,1,1.39,,4.86,7,110,0,7135,2,20,2,2,1,1,,133.11,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
542759,23/06/2013 16:45,5,219,,,219,110991,3,5,1,0,,0,8,115,0,12528,2,1,2,0,1,0,,88.62,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,0
59571,24/04/2013 17:50,5,219,,,219,55467,2,3,1,3.26,,4.51,16,52,0,5206,1,5,1,0,1,0,,1.83,1,,,,1,0,19,1,0,50,,,,-1,0,5,,,,,,,-1,0,5,0,,0
526288,12/06/2013 22:07,5,219,,,219,44976,3,4.5,1,0.69,,0,7,121,1,7587,5,5,2,1,1,0,,,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,0,,0
338951,25/06/2013 07:46,5,219,3.81,335.49,219,130258,5,5,1,3.66,,0,26,364,1,2045,3,62,1,0,1,0,,41.24,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
155884,24/05/2013 10:12,5,219,,,219,99567,2,2.5,0,2.4,0.0116,4.3,36,60,0,18712,2,12,1,0,1,0,,1284.14,0,,,,0,0,,,,,,,,,1,,,,,,,,0,0,,0,,0
204219,23/02/2013 20:35,32,220,,,219,140132,4,4,1,3.53,0.2428,5.52,10,148.61,0,24373,1,111,2,1,1,1,,7510.29,1,,,,1,0,134,,,,,,,0,1,,,,,,,,,,,1,,0
560389,10/04/2013 17:13,15,55,,,55,11352,4,3.5,1,1.61,0.0012,4.78,35,98.13,1,10979,1,6,2,0,1,0,,,1,,,,,,,,,,,,,0,0,,,,,,,,,,,0,,0
421761,17/06/2013 22:51,32,220,,,220,30163,4,3,0,3.69,0.3326,0,32,111.67,0,11813,3,38,2,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
296908,16/02/2013 09:51,5,219,,,219,41988,3,3.5,0,5.11,0.3811,5.06,34,109,0,8812,2,49,3,0,1,1,,938.29,0,,,,0,0,,0,0,,,,,0,0,,,,,,,,0,0,,0,,0
498452,05/06/2013 07:41,5,219,,,219,42536,3,4.5,1,1.39,0.648,0,2,114,0,23872,1,3,2,0,1,1,-6.2679,90.06,0,,,,0,0,,0,0,,,,,,,,,,,,,,0,0,,1,126.06,1
218964,12/06/2013 18:48,5,219,,,99,127089,3,4.5,0,4.92,0.0895,0,2,212,0,22261,4,137,5,0,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
576971,21/04/2013 09:05,14,100,,,219,72170,3,4,1,1.1,0,4.84,1,92.54,1,23794,2,27,6,4,3,1,,138.96,0,,,,,,,,,,,,,,,,,,,,,,,,,1,612.51,1
